Feature_Set,Classifier,F1_Score_Macro
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9592544980642851
DarkChannel + LBP + HOG + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.959250981925563
Edge + LBP + HOG + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.959250981925563
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq,RandomForest,0.9592467192641605
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.9592463111430177
Contrast + DarkChannel + LBP + HOG + SpatialFreq,RandomForest,0.959243895746733
Edge + DarkChannel + LBP + HOG + SpatialFreq,RandomForest,0.959243895746733
Contrast + Edge + LBP + HOG + SpatialFreq,RandomForest,0.959243895746733
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.959243613326241
Contrast + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592404302559572
HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9592382739260614
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9592367845219567
Contrast + DarkChannel + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9592360981196224
Edge + DarkChannel + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9592360981196224
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592359346246662
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592359346246662
HOG + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9592339304265929
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592324349547713
HOG + DL_ResNet,RandomForest,0.9592323711201525
Edge + HOG + DL_Inception + DL_ResNet,RandomForest,0.9592317033179818
Contrast + HOG + DL_Inception + DL_ResNet,RandomForest,0.9592317033179818
DarkChannel + HOG + DL_Inception + DL_ResNet,RandomForest,0.9592317033179818
Contrast + Edge + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592312179064686
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception,RandomForest,0.9592311921990969
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception,RandomForest,0.9592311921990969
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception,RandomForest,0.9592311921990969
Edge + LBP + HOG + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592298345245812
Contrast + LBP + HOG + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592298345245812
HOG + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9592290106435822
Contrast + LBP + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9592269424361636
Edge + LBP + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9592269424361636
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9592252069050883
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet,RandomForest,0.9592204237950626
Contrast + Edge + LBP + HOG + SpatialFreq + DL_ResNet,RandomForest,0.9592204237950626
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet,RandomForest,0.9592204237950626
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592172268242714
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9592144873328369
Contrast + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9592125033914606
Edge + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9592125033914606
DarkChannel + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9592125033914606
Contrast + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592117954343612
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.959210255825473
Contrast + Edge + DarkChannel + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9592090080005106
Contrast + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592060184279385
Contrast + Edge + LBP + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592060184279385
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592050927770257
Contrast + DarkChannel + LBP + HOG + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592048402981105
Contrast + Edge + LBP + HOG + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9592048402981105
LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.9592002823270711
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.959193398998823
Contrast + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.959193398998823
Edge + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.959193398998823
DarkChannel + HOG + DL_Inception + DL_EfficientNet,RandomForest,0.9591917918282487
Edge + HOG + DL_Inception + DL_EfficientNet,RandomForest,0.9591917918282487
Contrast + HOG + DL_Inception + DL_EfficientNet,RandomForest,0.9591917918282487
Edge + LBP + HOG + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9591848019769799
Contrast + LBP + HOG + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9591848019769799
DarkChannel + LBP + HOG + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9591848019769799
DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9591836730484898
Contrast + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9591836730484898
Edge + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9591836730484898
Contrast + DarkChannel + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.959181318185717
Contrast + Edge + DarkChannel + HOG + SpatialFreq_mRMR,RandomForest,0.958187600723772
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9581853333100515
Contrast + Edge + LBP + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9581853333100515
Edge + DarkChannel + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9581812481235221
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.958168096387497
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.958168096387497
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.958168096387497
LBP + HOG + SpatialFreq,RandomForest,0.9581680881016306
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9581672126339591
LBP + HOG + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581668476517058
LBP + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9581649821174671
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581640680984952
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581640680984952
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581640680984952
Edge + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9581608752744059
DarkChannel + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9581608752744059
DarkChannel + LBP + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.958160625450413
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception,RandomForest,0.9581569642918829
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.95815287997322
Contrast + LBP + HOG + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581519045719402
LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9581508828560759
Edge + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.958148532656806
Contrast + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.958148532656806
DarkChannel + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.958148532656806
LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.9581477456651755
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.9581475609144995
Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.9581475609144995
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq_mRMR,RandomForest,0.9581466071251661
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.9581462904286913
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.9581455974041766
HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9581450547152202
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9581441152785732
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9581441152785732
Contrast + DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581373431534592
Edge + DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581373431534592
Contrast + Edge + LBP + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9581373431534592
LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9581356358111044
Contrast + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9581337272337238
LBP + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9581296962122267
HOG + SpatialFreq,RandomForest,0.9581276268920537
Edge + DarkChannel + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9581216045883412
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception + DL_ResNet,RandomForest,0.958117499096155
Contrast + Edge + LBP + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9581154169317291
Edge + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet,RandomForest,0.9581091899332081
Contrast + Edge + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9581068394579612
Contrast + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.958103781129032
Edge + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.958103781129032
DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9580975256487883
Contrast + LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9580975256487883
Edge + LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9580975256487883
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception,RandomForest,0.9580972352338527
Contrast + Edge + DarkChannel + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9580822509509659
DarkChannel + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.9580755332826023
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9580680934983798
Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9580680934983798
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9580680934983798
Contrast + Edge + DarkChannel + LBP + HOG + DL_EfficientNet,RandomForest,0.9580281304455788
LBP + HOG + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9571255399519168
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9571198818067865
LBP + HOG + DL_EfficientNet,RandomForest,0.9571197052159939
Edge + DarkChannel + LBP + HOG + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.9571165562266819
Contrast + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9571090696815755
HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.957096049298164
Contrast + HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet,RandomForest,0.9570952137655038
Contrast + DarkChannel + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.957093325199564
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception,RandomForest,0.9570853316229512
Edge + LBP + HOG + SpatialFreq + DL_Inception,RandomForest,0.9570853316229512
DarkChannel + HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9570812314806314
Contrast + HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9570812314806314
Edge + HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9570812314806314
Contrast + Edge + DarkChannel + LBP + HOG + DL_ResNet,RandomForest,0.957081176946325
Contrast + LBP + HOG + DL_Inception + DL_ResNet,RandomForest,0.9570788880213739
HOG + SpatialFreq + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.957078534915274
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_ResNet,RandomForest,0.9570764026810726
Contrast + Edge + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9570761277774575
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9570755182881581
LBP + HOG,RandomForest,0.9570745294051534
LBP + HOG + SpatialFreq + DL_EfficientNet,RandomForest,0.9570722331827598
HOG + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9570661282640824
Edge + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.9570654316594618
Contrast + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.9570654316594618
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.9570601671599676
Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9570558193352479
Contrast + Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9570558193352479
Contrast + Edge + LBP + HOG + DL_Inception + DL_EfficientNet,RandomForest,0.9570469165242116
Contrast + DarkChannel + LBP + HOG + DL_Inception + DL_EfficientNet,RandomForest,0.9570469165242116
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.957036676439906
Contrast + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9570342195291787
Edge + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9570342195291787
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet,RandomForest,0.957023441260529
Contrast + Edge + HOG + SpatialFreq + DL_Inception,RandomForest,0.9570150372980295
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception,RandomForest,0.9570150372980295
Edge + LBP + HOG + DL_EfficientNet,RandomForest,0.9569988175713833
Contrast + DarkChannel + LBP + HOG + SpatialFreq_mRMR,RandomForest,0.9569967231358156
Edge + DarkChannel + LBP + HOG + SpatialFreq_mRMR,RandomForest,0.9569967231358156
Contrast + Edge + LBP + HOG + SpatialFreq_mRMR,RandomForest,0.9569967231358156
Contrast + Edge + LBP + HOG + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.9560486233316252
Contrast + DarkChannel + LBP + HOG + SpatialFreq + SpatialFreq_mRMR,RandomForest,0.9560486233316252
Edge + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9560353835763111
Edge + DarkChannel + HOG + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9560313601352822
Contrast + Edge + HOG + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9560313601352822
Contrast + DarkChannel + HOG + SpatialFreq + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9560313601352822
DarkChannel + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9560297328986792
Contrast + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9560297328986792
Edge + HOG + DL_ResNet + DL_EfficientNet,RandomForest,0.9560297328986792
DarkChannel + HOG + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9560273566580643
Edge + HOG + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9560273566580643
Contrast + HOG + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9560273566580643
Edge + DarkChannel + HOG + DL_EfficientNet,RandomForest,0.9560189715128187
Contrast + DarkChannel + HOG + DL_EfficientNet,RandomForest,0.9560189715128187
Contrast + Edge + HOG + DL_EfficientNet,RandomForest,0.9560189715128187
DarkChannel + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9560172792736561
Edge + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9560172792736561
Contrast + LBP + HOG + SpatialFreq + DL_Inception,RandomForest,0.9560051658782361
Contrast + Edge + DarkChannel + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9560034631014531
LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559975804881471
Contrast + Edge + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559932718273492
Contrast + DarkChannel + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559932718273492
Edge + DarkChannel + LBP + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9559915761749327
Contrast + Edge + LBP + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9559915761749327
Contrast + DarkChannel + LBP + HOG + DL_Inception + SpatialFreq_mRMR,RandomForest,0.9559915761749327
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_ResNet,RandomForest,0.9559909728074836
HOG + SpatialFreq + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.955987303162327
HOG + SpatialFreq + DL_Inception + DL_EfficientNet,RandomForest,0.9559856532327371
HOG + SpatialFreq_mRMR,RandomForest,0.9559856062692637
Contrast + Edge + DarkChannel + LBP + HOG + SpatialFreq + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559800077837071
Contrast + Edge + DarkChannel + LBP + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559675707814431
Edge + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559643095397069
Contrast + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559643095397069
DarkChannel + LBP + HOG + SpatialFreq + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559643095397069
Contrast + Edge + DarkChannel + HOG + DL_Inception + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9559417304471232
Contrast + LBP + HOG + DL_EfficientNet,RandomForest,0.955917191455464
DarkChannel + LBP + HOG + DL_EfficientNet,RandomForest,0.955917191455464
Contrast + HOG + SpatialFreq + DL_ResNet,RandomForest,0.9559153033792956
HOG + DL_Inception + DL_ResNet + SpatialFreq_mRMR,RandomForest,0.9559035797795452
Contrast + Edge + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9549719666583846
Contrast + DarkChannel + LBP + HOG + DL_ResNet + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9549719666583846
Edge + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9549403529957384
Contrast + HOG + DL_Inception + DL_EfficientNet + SpatialFreq_mRMR,RandomForest,0.9549403529957384
